gene	log2FC	padj	dataset
FAM58A	-0.390036	0.999906	OLD_GSE52778
FAM58BP	-0.462618	1	OLD_GSE52778
FAM59A	-0.294063	0.999906	OLD_GSE52778
FAM59B	-0.108014	0.999906	OLD_GSE52778
FAM5B	0.238685	1	OLD_GSE52778
FAM5C	1.79769e+308	1	OLD_GSE52778
FAM60A	-0.328036	0.999906	OLD_GSE52778
FAM63A	0.285407	0.999906	OLD_GSE52778
FAM63B	-0.951489	0.159401	OLD_GSE52778
FAM64A	-0.430466	0.999906	OLD_GSE52778
FAM65A	-0.225535	0.999906	OLD_GSE52778
FAM65B	0.917798	0.999906	OLD_GSE52778
FAM65C	-0.173398	0.999906	OLD_GSE52778
FAM66A	0.432234	0.999906	OLD_GSE52778
FAM66B	-0.17277	0.999906	OLD_GSE52778
FAM66C	0.44427	0.999906	OLD_GSE52778
FAM66D	0.132013	0.999906	OLD_GSE52778
FAM66E	0.0150038	1	OLD_GSE52778
FAM69A	0.0712098	0.999906	OLD_GSE52778
FAM69B	-0.125763	0.999906	OLD_GSE52778
FAM69C	0	1	OLD_GSE52778
FAM70A	-0.314107	1	OLD_GSE52778
FAM70B	-1.00622	0.999906	OLD_GSE52778
FAM71A	-1.79769e+308	1	OLD_GSE52778
FAM71B	0	1	OLD_GSE52778
FAM71C	-1.79769e+308	1	OLD_GSE52778
FAM71D	0	1	OLD_GSE52778
FAM71E1	0.659018	1	OLD_GSE52778
FAM71E2	-1.79769e+308	1	OLD_GSE52778
FAM71F1	-0.863977	1	OLD_GSE52778
FAM71F2	-0.989676	0.999906	OLD_GSE52778
FAM72A	-0.170365	1	OLD_GSE52778
FAM72B	0.113772	0.999906	OLD_GSE52778
FAM72D	0.370654	1	OLD_GSE52778
FAM73A	-0.441429	0.999906	OLD_GSE52778
FAM73B	-0.403912	0.999906	OLD_GSE52778
FAM74A1	0	1	OLD_GSE52778
FAM74A2,FAM74A4	-1.79769e+308	1	OLD_GSE52778
FAM74A3	0	1	OLD_GSE52778
FAM74A4	-1.79769e+308	1	OLD_GSE52778
FAM75A1,FAM75A2	2.33483000000001e-310	1	OLD_GSE52778
FAM75A2	0	1	OLD_GSE52778
FAM75A3	0	1	OLD_GSE52778
FAM75A4	0	1	OLD_GSE52778
FAM75A5,FAM75A7	2.33487999999998e-310	1	OLD_GSE52778
FAM75A6	0	1	OLD_GSE52778
FAM75A7	0	1	OLD_GSE52778
FAM75C1	1.79769e+308	1	OLD_GSE52778
FAM75C2	1.79769e+308	1	OLD_GSE52778
FAM75D1	0	1	OLD_GSE52778
FAM75D3	0	1	OLD_GSE52778
FAM75D4	-1.79769e+308	1	OLD_GSE52778
FAM75D5	-1.79769e+308	1	OLD_GSE52778
FAM76A	-0.5538	0.999906	OLD_GSE52778
FAM76B	-0.204579	0.999906	OLD_GSE52778
FAM78A	1.1892	1	OLD_GSE52778
FAM78B	-0.535236	1	OLD_GSE52778
FAM81A	-0.100549	1	OLD_GSE52778
FAM81B	-1.79769e+308	1	OLD_GSE52778
FAM82A1	-0.888256	0.860027	OLD_GSE52778
FAM82A2	-0.182315	0.999906	OLD_GSE52778
FAM82B	-0.0750351	0.999906	OLD_GSE52778
FAM83A	-1.79769e+308	1	OLD_GSE52778
FAM83B	1.79769e+308	1	OLD_GSE52778
FAM83C	1.79769e+308	1	OLD_GSE52778
FAM83D	-1.30345	0.424303	OLD_GSE52778
FAM83E	-1.79769e+308	1	OLD_GSE52778
FAM83F	0	1	OLD_GSE52778
FAM83G	-0.0113532	0.999906	OLD_GSE52778
FAM83H	-0.176242	0.999906	OLD_GSE52778
FAM84A	-1.28055	1	OLD_GSE52778
FAM84B	1.38085	1	OLD_GSE52778
FAM86A	0.0145814	0.999906	OLD_GSE52778
FAM86B1	0.0229225	0.999906	OLD_GSE52778
FAM86B2	0.324434	0.999906	OLD_GSE52778
FAM86C1	0.554778	0.999906	OLD_GSE52778
FAM86C2P	0.659184	0.999906	OLD_GSE52778
FAM86DP	0.272621	0.999906	OLD_GSE52778
FAM86EP	1.0002	0.999906	OLD_GSE52778
FAM86FP	0.296425	0.999906	OLD_GSE52778
FAM86HP	0.748772	0.999906	OLD_GSE52778
FAM89A	-0.335722	0.999906	OLD_GSE52778
FAM89B	-0.0829285	0.999906	OLD_GSE52778
FAM8A1	-0.0434618	0.999906	OLD_GSE52778
FAM90A1	0.763189	1	OLD_GSE52778
FAM90A10	-2.04783	1	OLD_GSE52778
FAM90A10P	1.79769e+308	1	OLD_GSE52778
FAM90A14	2.31293	1	OLD_GSE52778
FAM90A19	0.444121	1	OLD_GSE52778
FAM90A20	-0.546506	1	OLD_GSE52778
FAM90A25P	0.585835	1	OLD_GSE52778
FAM90A27P	-1.79769e+308	1	OLD_GSE52778
FAM90A2P	1.62323	1	OLD_GSE52778
FAM90A5	-1.4102	1	OLD_GSE52778
FAM90A7	12.9637	1	OLD_GSE52778
FAM90A7P	-1.3249	1	OLD_GSE52778
FAM90A8	0.46151	1	OLD_GSE52778
FAM90A9	0.306693	1	OLD_GSE52778
FAM91A1	0.0854896	0.999906	OLD_GSE52778
FAM91A2	0.065989	0.999906	OLD_GSE52778
FAM92A1	-0.21359	0.999906	OLD_GSE52778
FAM92A3	0.0850178	1	OLD_GSE52778
FAM92B	-0.633575	1	OLD_GSE52778
FAM95B1	-0.969232	1	OLD_GSE52778
FAM96A	-0.174117	0.999906	OLD_GSE52778
FAM96B	-0.242039	0.999906	OLD_GSE52778
FAM98A	-0.0299247	0.999906	OLD_GSE52778
FAM98B	-0.159191	0.999906	OLD_GSE52778
FAM98C	0.185722	0.999906	OLD_GSE52778
FAM99A	0	1	OLD_GSE52778
FAM99B	0	1	OLD_GSE52778
FAM9A	0	1	OLD_GSE52778
FAM9B	0	1	OLD_GSE52778
FAM9C	1.21407	1	OLD_GSE52778
FAN1	0.221512	0.999906	OLD_GSE52778
FANCA	0.642115	0.999906	OLD_GSE52778
FANCB	-0.463338	1	OLD_GSE52778
FANCC	-0.0913134	0.999906	OLD_GSE52778
FANCD2	-0.0434882	0.999906	OLD_GSE52778
FANCE	-0.300271	0.999906	OLD_GSE52778
FANCF	0.130973	0.999906	OLD_GSE52778
FANCG	0.82262	0.999906	OLD_GSE52778
FANCI	-0.199794	0.999906	OLD_GSE52778
FANCL	0.446417	0.999906	OLD_GSE52778
FANCM	0.237257	0.999906	OLD_GSE52778
FANK1	0.592983	0.999906	OLD_GSE52778
FAP	-0.068462	0.999906	OLD_GSE52778
FAR1	-0.24193	0.999906	OLD_GSE52778
FAR2	-0.455548	0.999906	OLD_GSE52778
FARP1	-0.241168	0.999906	OLD_GSE52778
FARP2	-0.621976	0.999906	OLD_GSE52778
FARS2	-0.0728982	0.999906	OLD_GSE52778
FARSA	-0.216211	0.999906	OLD_GSE52778
FARSB	-0.0571251	0.999906	OLD_GSE52778
FAS	0.0299105	0.999906	OLD_GSE52778
FAS-AS1	0.750753	1	OLD_GSE52778
FASLG	0	1	OLD_GSE52778
FASN	-0.217887	0.999906	OLD_GSE52778
FASTK	-0.0433566	0.999906	OLD_GSE52778
FASTKD1	-0.108747	0.999906	OLD_GSE52778
FASTKD2	-0.0838468	0.999906	OLD_GSE52778
FASTKD3	0.234837	0.999906	OLD_GSE52778
FASTKD5	-0.540678	0.999906	OLD_GSE52778
FAT1	0.170818	0.999906	OLD_GSE52778
FAT2	-0.33687	1	OLD_GSE52778
FAT3	0.50299	1	OLD_GSE52778
FAT4	-0.433534	0.999906	OLD_GSE52778
FATE1	0.122333	1	OLD_GSE52778
FAU	-0.132271	0.999906	OLD_GSE52778
FAXC	-0.016266	1	OLD_GSE52778
FBF1	0.403603	0.999906	OLD_GSE52778
FBL	-0.131712	0.999906	OLD_GSE52778
FBLIM1	-0.495244	0.999906	OLD_GSE52778
FBLL1	0.729263	0.999906	OLD_GSE52778
FBLN1	-0.0329944	0.999906	OLD_GSE52778
FBLN2	0.103868	0.999906	OLD_GSE52778
FBLN5	-0.34496	0.999906	OLD_GSE52778
FBLN7	-0.30068	0.999906	OLD_GSE52778
FBN1	0.00616201	0.999906	OLD_GSE52778
FBN2	-2.15401	0.00162712	OLD_GSE52778
FBN3	0	1	OLD_GSE52778
FBP1	-0.764335	1	OLD_GSE52778
FBP2	0.235997	1	OLD_GSE52778
FBRS	-0.310563	0.999906	OLD_GSE52778
FBRSL1	-0.348809	0.999906	OLD_GSE52778
FBXL12	-0.13291	0.999906	OLD_GSE52778
FBXL13	1.05396	1	OLD_GSE52778
FBXL14	-0.139205	0.999906	OLD_GSE52778
FBXL15	-0.289775	0.999906	OLD_GSE52778
FBXL16	-1.18922	1	OLD_GSE52778
FBXL17	-0.102919	0.999906	OLD_GSE52778
FBXL18	-0.402342	0.999906	OLD_GSE52778
FBXL19	0.0106726	0.999906	OLD_GSE52778
FBXL19-AS1	0.587705	0.999906	OLD_GSE52778
FBXL2	0.112669	0.999906	OLD_GSE52778
FBXL20	0.134463	0.999906	OLD_GSE52778
FBXL21	1.79769e+308	1	OLD_GSE52778
FBXL22	-0.227668	1	OLD_GSE52778
FBXL3	-0.412613	0.999906	OLD_GSE52778
FBXL4	-0.155796	0.999906	OLD_GSE52778
FBXL5	0.00163198	0.999906	OLD_GSE52778
FBXL6	-0.390211	0.999906	OLD_GSE52778
FBXL7	-0.556778	0.999906	OLD_GSE52778
FBXL8	-0.170982	0.999906	OLD_GSE52778
FBXO10	-0.0625387	0.999906	OLD_GSE52778
FBXO11	-0.00638749	0.999906	OLD_GSE52778
FBXO15	0.458038	1	OLD_GSE52778
FBXO16	1.79769e+308	1	OLD_GSE52778
FBXO17	0.106159	0.999906	OLD_GSE52778
FBXO18	-0.109709	0.999906	OLD_GSE52778
FBXO2	-0.336953	0.999906	OLD_GSE52778
FBXO21	0.160315	0.999906	OLD_GSE52778
FBXO22	0.505202	0.999906	OLD_GSE52778
FBXO22-AS1	0.545937	0.999906	OLD_GSE52778
FBXO24	0.727541	1	OLD_GSE52778
FBXO25	0.12186	0.999906	OLD_GSE52778
FBXO27	0.00216315	0.999906	OLD_GSE52778
FBXO28	-0.0612015	0.999906	OLD_GSE52778
FBXO3	0.0898594	0.999906	OLD_GSE52778
FBXO30	-0.114167	0.999906	OLD_GSE52778
FBXO31	-0.0247527	0.999906	OLD_GSE52778
FBXO32	-1.06198	0.0691046	OLD_GSE52778
FBXO33	-0.214284	0.999906	OLD_GSE52778
FBXO34	0.0783596	0.999906	OLD_GSE52778
FBXO36	0.160139	0.999906	OLD_GSE52778
FBXO38	0.0414891	0.999906	OLD_GSE52778
FBXO39	0.935689	1	OLD_GSE52778
FBXO4	0.0651088	0.999906	OLD_GSE52778
FBXO40	0	1	OLD_GSE52778
FBXO41	0.0315918	0.999906	OLD_GSE52778
FBXO42	-0.34375	0.999906	OLD_GSE52778
FBXO43	-0.118223	1	OLD_GSE52778
FBXO44	0.0713246	0.999906	OLD_GSE52778
FBXO45	0.00726549	0.999906	OLD_GSE52778
FBXO46	-0.108797	0.999906	OLD_GSE52778
FBXO47	-1.79769e+308	1	OLD_GSE52778
FBXO48	0.338149	0.999906	OLD_GSE52778
FBXO5	0.30063	0.999906	OLD_GSE52778
FBXO6	-0.0235259	0.999906	OLD_GSE52778
FBXO7	-0.0521006	0.999906	OLD_GSE52778
FBXO8	-0.114646	0.999906	OLD_GSE52778
FBXO9	-0.297768	0.999906	OLD_GSE52778
FBXW10	0.138986	1	OLD_GSE52778
FBXW11	-0.0418394	0.999906	OLD_GSE52778
FBXW12	0.112881	1	OLD_GSE52778
FBXW2	-0.00139408	0.999906	OLD_GSE52778
FBXW4	-0.353951	0.999906	OLD_GSE52778
FBXW4P1	-0.328117	0.999906	OLD_GSE52778
FBXW5	-0.217699	0.999906	OLD_GSE52778
FBXW7	0.218731	0.999906	OLD_GSE52778
FBXW8	0.0783879	0.999906	OLD_GSE52778
FBXW9	0.176058	0.999906	OLD_GSE52778
FCAMR	0	1	OLD_GSE52778
FCAR	0	1	OLD_GSE52778
FCER1A	0	1	OLD_GSE52778
FCER1G	1.27718	1	OLD_GSE52778
FCER2	0	1	OLD_GSE52778
FCF1	-0.0683628	0.999906	OLD_GSE52778
FCGBP	0.293676	1	OLD_GSE52778
FCGR1A	1.15505	1	OLD_GSE52778
FCGR1B	0.00809106	1	OLD_GSE52778
FCGR1C	0.291663	1	OLD_GSE52778
FCGR2A	0.976283	0.999906	OLD_GSE52778
FCGR2B	0	1	OLD_GSE52778
FCGR2C	-0.281263	1	OLD_GSE52778
FCGR3A	1.79769e+308	1	OLD_GSE52778
FCGR3B	0	1	OLD_GSE52778
FCGRT	-0.0929155	0.999906	OLD_GSE52778
FCHO1	0.117752	1	OLD_GSE52778
FCHO2	-0.353823	0.999906	OLD_GSE52778
FCHSD1	-0.476469	0.999906	OLD_GSE52778
FCHSD2	-0.26499	0.999906	OLD_GSE52778
FCN1	0	1	OLD_GSE52778
FCN2	0	1	OLD_GSE52778
FCN3	-0.957818	1	OLD_GSE52778
FCRL1	0	1	OLD_GSE52778
FCRL2	0	1	OLD_GSE52778
FCRL3	0	1	OLD_GSE52778
FCRL4	0	1	OLD_GSE52778
FCRL5	0	1	OLD_GSE52778
FCRL6	-1.91284	1	OLD_GSE52778
FCRLA	1.33176	1	OLD_GSE52778
FCRLB	0.609617	1	OLD_GSE52778
FDCSP	0	1	OLD_GSE52778
FDFT1	-0.059786	0.999906	OLD_GSE52778
FDPS	-0.105372	0.999906	OLD_GSE52778
FDPSL2A	-0.475227	1	OLD_GSE52778
FDX1	-0.052836	0.999906	OLD_GSE52778
FDX1L	-0.0608267	0.999906	OLD_GSE52778
FDXACB1	0.434443	0.999906	OLD_GSE52778
FDXR	0.957101	0.264846	OLD_GSE52778
FECH	0.0652767	0.999906	OLD_GSE52778
FEM1A	-0.0908358	0.999906	OLD_GSE52778
FEM1B	-0.136995	0.999906	OLD_GSE52778
FEM1C	0.152441	0.999906	OLD_GSE52778
FEN1	-0.0683892	0.999906	OLD_GSE52778
FER	0.239104	0.999906	OLD_GSE52778
FER1L4	-0.0804149	0.999906	OLD_GSE52778
FER1L5	0.677781	1	OLD_GSE52778
FER1L6	3.20458	9.12628e-06	OLD_GSE52778
FER1L6-AS1	1.79769e+308	1	OLD_GSE52778
FERD3L	0	1	OLD_GSE52778
FERMT1	0.477974	0.999906	OLD_GSE52778
FERMT2	-0.659496	0.664045	OLD_GSE52778
FERMT3	0.280062	1	OLD_GSE52778
FES	0.25673	0.999906	OLD_GSE52778
FETUB	1.79769e+308	1	OLD_GSE52778
FEV	-1.79769e+308	1	OLD_GSE52778
FEZ1	0.168865	0.999906	OLD_GSE52778
FEZ2	-0.0508983	0.999906	OLD_GSE52778
FEZF1	-1.79769e+308	1	OLD_GSE52778
FEZF2	0	1	OLD_GSE52778
FFAR1	0	1	OLD_GSE52778
FFAR2	0	1	OLD_GSE52778
FFAR3	0	1	OLD_GSE52778
FGA	0	1	OLD_GSE52778
FGB	-15.3206	1	OLD_GSE52778
FGD1	0.311556	0.999906	OLD_GSE52778
FGD2	0	1	OLD_GSE52778
FGD3	1.79769e+308	1	OLD_GSE52778
FGD4	-2.22596	3.58297e-08	OLD_GSE52778
FGD5	0.442793	1	OLD_GSE52778
FGD5-AS1	0	1	OLD_GSE52778
FGD6	-0.0206499	0.999906	OLD_GSE52778
FGF1	-0.951737	0.983567	OLD_GSE52778
FGF10	1.55626	0.871848	OLD_GSE52778
FGF11	0.0288438	0.999906	OLD_GSE52778
FGF12	-1.43929	1	OLD_GSE52778
FGF13	1.66435	0.118303	OLD_GSE52778
FGF14	-0.94606	0.841558	OLD_GSE52778
FGF14-IT1	0.769251	1	OLD_GSE52778
FGF16	-0.390011	1	OLD_GSE52778
FGF17	0.042782	1	OLD_GSE52778
FGF18	-0.683203	0.999906	OLD_GSE52778
FGF19	0	1	OLD_GSE52778
FGF2	0.220114	0.999906	OLD_GSE52778
FGF20	1.20036	1	OLD_GSE52778
FGF21	0	1	OLD_GSE52778
FGF22	-2.91333	1	OLD_GSE52778
FGF23	0	1	OLD_GSE52778
FGF3	0	1	OLD_GSE52778
FGF4	0	1	OLD_GSE52778
FGF5	0.142023	0.999906	OLD_GSE52778
FGF6	0	1	OLD_GSE52778
FGF7	0.259192	0.999906	OLD_GSE52778
FGF8	1.79769e+308	1	OLD_GSE52778
FGF9	0.140366	0.999906	OLD_GSE52778
FGFBP1	0	1	OLD_GSE52778
FGFBP2	0	1	OLD_GSE52778
FGFBP3	1.00621	1	OLD_GSE52778
FGFR1	-0.0963396	0.999906	OLD_GSE52778
FGFR1OP	0.435408	0.999906	OLD_GSE52778
FGFR1OP2	0.057701	0.999906	OLD_GSE52778
FGFR2	2.68656	0.663918	OLD_GSE52778
FGFR3	-0.546013	1	OLD_GSE52778
FGFR4	0.5824	0.999906	OLD_GSE52778
FGFRL1	0.0925083	0.999906	OLD_GSE52778
FGG	0	1	OLD_GSE52778
FGGY	0.433921	0.999906	OLD_GSE52778
FGL1	0	1	OLD_GSE52778
FGL2	0.981089	0.805285	OLD_GSE52778
FGR	1.79769e+308	1	OLD_GSE52778
FH	-0.421809	0.999906	OLD_GSE52778
FHAD1	0.2586	1	OLD_GSE52778
FHDC1	-0.0247565	1	OLD_GSE52778
FHIT	0.594033	0.999906	OLD_GSE52778
FHL1	-0.506743	0.999906	OLD_GSE52778
FHL2	-0.309788	0.999906	OLD_GSE52778
FHL3	-0.194322	0.999906	OLD_GSE52778
FHL5	-1.79769e+308	1	OLD_GSE52778
FHOD1	0.864751	0.496292	OLD_GSE52778
FHOD3	-0.165177	0.999906	OLD_GSE52778
FIBCD1	0.689674	0.999906	OLD_GSE52778
FIBIN	-1.24065	0.00825755	OLD_GSE52778
FIBP	-0.175899	0.999906	OLD_GSE52778
FICD	-0.175398	0.999906	OLD_GSE52778
FIG4	0.129133	0.999906	OLD_GSE52778
FIGF	0.968512	0.999906	OLD_GSE52778
FIGLA	0	1	OLD_GSE52778
FIGN	0.566336	0.999906	OLD_GSE52778
FIGNL1	0.313401	0.999906	OLD_GSE52778
FIGNL2	0.733387	1	OLD_GSE52778
FILIP1	0.503183	0.999906	OLD_GSE52778
FILIP1L	0.613969	0.999906	OLD_GSE52778
FIP1L1	0.125657	0.999906	OLD_GSE52778
FIS1	0.0176878	0.999906	OLD_GSE52778
FITM1	1.02323	1	OLD_GSE52778
FITM2	-0.323769	0.999906	OLD_GSE52778
FIZ1	-0.00492957	0.999906	OLD_GSE52778
FJX1	-0.67213	0.999906	OLD_GSE52778
FKBP10	0.0999159	0.999906	OLD_GSE52778
FKBP11	-0.422745	0.999906	OLD_GSE52778
FKBP14	0.231444	0.999906	OLD_GSE52778
FKBP15	-0.0549109	0.999906	OLD_GSE52778
FKBP1A	-0.145345	0.999906	OLD_GSE52778
FKBP1A-SDCBP2	-0.867064	1	OLD_GSE52778
FKBP1AP1	-0.744443	0.999906	OLD_GSE52778
FKBP1B	-0.579777	0.999906	OLD_GSE52778
FKBP2	-0.157081	0.999906	OLD_GSE52778
FKBP3	-0.115583	0.999906	OLD_GSE52778
FKBP4	0.0554658	0.999906	OLD_GSE52778
FKBP5	-3.95257	0	OLD_GSE52778
FKBP6	-0.728422	1	OLD_GSE52778
FKBP7	0.354	0.999906	OLD_GSE52778
FKBP8	-0.116474	0.999906	OLD_GSE52778
FKBP9	-0.0476333	0.999906	OLD_GSE52778
FKBP9L	-0.289053	0.999906	OLD_GSE52778
FKBPL	0.192931	0.999906	OLD_GSE52778
FKRP	-0.698784	0.999906	OLD_GSE52778
FKSG29	1.4344	1	OLD_GSE52778
FKTN	-0.107983	0.999906	OLD_GSE52778
FLAD1	-0.165454	0.999906	OLD_GSE52778
FLCN	0.189982	0.999906	OLD_GSE52778
FLG	0.74485	0.999906	OLD_GSE52778
FLG2	0.245826	1	OLD_GSE52778
FLI1	-0.145131	0.999906	OLD_GSE52778
FLII	-0.19997	0.999906	OLD_GSE52778
FLJ10038	-0.136126	0.999906	OLD_GSE52778
FLJ10661	0.318877	0.999906	OLD_GSE52778
FLJ11235	-0.276382	1	OLD_GSE52778
FLJ12334	1.41223	1	OLD_GSE52778
FLJ12825	0.429745	1	OLD_GSE52778
FLJ13197	0.690084	0.999906	OLD_GSE52778
FLJ13224	-0.385459	1	OLD_GSE52778
FLJ14107	-1.23508	1	OLD_GSE52778
FLJ14186	0.273268	0.999906	OLD_GSE52778
FLJ16171	1.79769e+308	1	OLD_GSE52778
FLJ16341	0	1	OLD_GSE52778
FLJ16779	1.79769e+308	1	OLD_GSE52778
FLJ20021	0.31858	0.999906	OLD_GSE52778
FLJ20518	1.56599	1	OLD_GSE52778
FLJ21408	1.79769e+308	1	OLD_GSE52778
FLJ22184	1.5341	1	OLD_GSE52778
FLJ22447	0.766353	1	OLD_GSE52778
FLJ22763	0	1	OLD_GSE52778
FLJ23152	1.79769e+308	1	OLD_GSE52778
FLJ23867	0	1	OLD_GSE52778
FLJ25328	0	1	OLD_GSE52778
FLJ25363	0	1	OLD_GSE52778
FLJ25758	0	1	OLD_GSE52778
FLJ26245	0	1	OLD_GSE52778
FLJ26850	0.677099	1	OLD_GSE52778
FLJ27352	0.590239	0.999906	OLD_GSE52778
FLJ27354	-0.256569	0.999906	OLD_GSE52778
FLJ30403	-0.202031	1	OLD_GSE52778
FLJ30679	-0.0870834	1	OLD_GSE52778
FLJ30838	-1.29018	1	OLD_GSE52778
FLJ31306	0.131561	0.999906	OLD_GSE52778
FLJ31485	1.79769e+308	1	OLD_GSE52778
FLJ31662	0	1	OLD_GSE52778
FLJ31813	0.127184	0.999906	OLD_GSE52778
FLJ32063	0.699522	1	OLD_GSE52778
FLJ32224	0.315507	0.999906	OLD_GSE52778
FLJ33065	0.571991	0.999906	OLD_GSE52778
FLJ33360	-0.0260357	1	OLD_GSE52778
FLJ33534	0	1	OLD_GSE52778
FLJ33581	0	1	OLD_GSE52778
FLJ33630	-0.0589636	0.999906	OLD_GSE52778
FLJ34208	0.556496	1	OLD_GSE52778
FLJ34503	3.42097	1	OLD_GSE52778
FLJ34690	-2.18911	1	OLD_GSE52778
FLJ35024	-0.0435354	0.999906	OLD_GSE52778
FLJ35282	-0.0254104	0.999906	OLD_GSE52778
FLJ35390	-1.13631	0.999906	OLD_GSE52778
FLJ35424	0	1	OLD_GSE52778
FLJ35776	-0.48296	0.999906	OLD_GSE52778
FLJ35946	1.38114	0.999906	OLD_GSE52778
FLJ36000	1.26318	1	OLD_GSE52778
FLJ36777	0.836562	1	OLD_GSE52778
FLJ37035	1.66088	0.999906	OLD_GSE52778
FLJ37201	1.47403	1	OLD_GSE52778
FLJ37453	-0.250114	0.999906	OLD_GSE52778
FLJ37505	0	1	OLD_GSE52778
FLJ38109	-0.237142	0.999906	OLD_GSE52778
FLJ38576	0.545071	1	OLD_GSE52778
FLJ39051	0.795167	0.999906	OLD_GSE52778
FLJ39080	0	1	OLD_GSE52778
FLJ39534	0.731008	0.999906	OLD_GSE52778
FLJ39639	-0.718335	0.999906	OLD_GSE52778
FLJ39653	-0.32771	0.999906	OLD_GSE52778
FLJ39739	0	1	OLD_GSE52778
FLJ40194	0	1	OLD_GSE52778
FLJ40288	0	1	OLD_GSE52778
FLJ40292	0	1	OLD_GSE52778
FLJ40434	0	1	OLD_GSE52778
FLJ40852	0.805294	0.999906	OLD_GSE52778
FLJ41200	0	1	OLD_GSE52778
FLJ41278	0	1	OLD_GSE52778
FLJ41350	0	1	OLD_GSE52778
FLJ41484	1.16522	0.999906	OLD_GSE52778
FLJ41649	0	1	OLD_GSE52778
FLJ41941	-1.79769e+308	1	OLD_GSE52778
FLJ42102	1.79769e+308	1	OLD_GSE52778
FLJ42280	0	1	OLD_GSE52778
FLJ42289	-1.01117	1	OLD_GSE52778
FLJ42351	-0.788477	0.999906	OLD_GSE52778
FLJ42393	0	1	OLD_GSE52778
FLJ42627	0.282294	0.999906	OLD_GSE52778
FLJ42709	0.506054	0.999906	OLD_GSE52778
FLJ42875	-0.263385	1	OLD_GSE52778
FLJ42969	1.79769e+308	1	OLD_GSE52778
FLJ43315	-1.79769e+308	1	OLD_GSE52778
FLJ43390	0.78334	1	OLD_GSE52778
FLJ43663	-0.351635	0.999906	OLD_GSE52778
FLJ43681	0.287179	0.999906	OLD_GSE52778
FLJ43826	0.361472	1	OLD_GSE52778
FLJ43860	0	1	OLD_GSE52778
FLJ43879	-0.583013	1	OLD_GSE52778
FLJ44054	-2.3921	1	OLD_GSE52778
FLJ44511	-0.0365343	1	OLD_GSE52778
FLJ44635	-0.270194	0.999906	OLD_GSE52778
FLJ45079	0	1	OLD_GSE52778
FLJ45340	0.000602206	0.999906	OLD_GSE52778
FLJ45445	0.185786	1	OLD_GSE52778
FLJ45513	1.06703	1	OLD_GSE52778
FLJ45974	-2.18455	1	OLD_GSE52778
FLJ45983	0	1	OLD_GSE52778
FLJ46066	0	1	OLD_GSE52778
FLJ46257	0	1	OLD_GSE52778
FLJ46284	1.38561	1	OLD_GSE52778
FLJ46300	0	1	OLD_GSE52778
FLJ46361	0	1	OLD_GSE52778
FLJ46446	0	1	OLD_GSE52778
FLJ46906	-0.564685	0.999906	OLD_GSE52778
FLJ90757	0.579707	0.999906	OLD_GSE52778
FLNA	-0.625539	0.999906	OLD_GSE52778
FLNB	-0.480765	0.999906	OLD_GSE52778
FLNC	0.233702	0.999906	OLD_GSE52778
FLOT1	-0.274885	0.999906	OLD_GSE52778
FLOT2	-0.480738	0.999906	OLD_GSE52778
FLRT1	0.712749	1	OLD_GSE52778
FLRT2	0.655985	0.712772	OLD_GSE52778
FLRT3	2.36273	0.0282803	OLD_GSE52778
FLT1	-0.4856	1	OLD_GSE52778
FLT3	1.79769e+308	1	OLD_GSE52778
FLT3LG	0.205952	0.999906	OLD_GSE52778
FLT4	-0.883378	1	OLD_GSE52778
FLVCR1	-0.170294	0.999906	OLD_GSE52778
FLVCR1-AS1	0.388235	0.999906	OLD_GSE52778
FLVCR2	-0.55731	0.999906	OLD_GSE52778
FLYWCH1	-0.0757065	0.999906	OLD_GSE52778
FLYWCH2	-0.182255	0.999906	OLD_GSE52778
FMN1	0.319302	0.999906	OLD_GSE52778
FMN2	-0.409169	0.999906	OLD_GSE52778
FMNL1	0.371	0.999906	OLD_GSE52778
FMNL2	-0.522054	0.999906	OLD_GSE52778
FMNL3	0.340398	0.999906	OLD_GSE52778
FMO1	-0.487912	0.999906	OLD_GSE52778
FMO2	-0.457854	0.999906	OLD_GSE52778
FMO3	-0.147247	0.999906	OLD_GSE52778
FMO4	-0.0268595	0.999906	OLD_GSE52778
FMO5	-0.338465	0.999906	OLD_GSE52778
FMO6P	-0.205267	1	OLD_GSE52778
FMO9P	0	1	OLD_GSE52778
FMOD	0.111178	0.999906	OLD_GSE52778
FMR1	0.026295	0.999906	OLD_GSE52778
FMR1-AS1	1.06056	1	OLD_GSE52778
FMR1NB	0	1	OLD_GSE52778
FN1	0	1	OLD_GSE52778
FN3K	0.11852	0.999906	OLD_GSE52778
FN3KRP	0.0619967	0.999906	OLD_GSE52778
FNBP1	-0.889555	0.147929	OLD_GSE52778
FNBP1L	-0.350922	0.999906	OLD_GSE52778
FNBP4	-0.20919	0.999906	OLD_GSE52778
FNDC1	0.630217	0.999906	OLD_GSE52778
FNDC3A	0.145168	0.999906	OLD_GSE52778
FNDC3B	-0.712668	0.524416	OLD_GSE52778
FNDC4	0.0146277	0.999906	OLD_GSE52778
FNDC5	1.67781	0.999906	OLD_GSE52778
FNDC7	-0.415217	1	OLD_GSE52778
FNDC8	-0.327894	0.999906	OLD_GSE52778
FNDC9	0	1	OLD_GSE52778
FNIP1	0.0415946	0.999906	OLD_GSE52778
FNIP2	-0.174937	0.999906	OLD_GSE52778
